Dataset_ID,Species,Individual_ID,Tag ID,Local ID,Sex,Length,Length_measurement,deploy_lat,deploy_long,Data_type,track_start,track_end,data_days,Data_recovery,Time.series,sampling_freq_sec_max,pop_lat,pop_long,realm_start,realm_end,FAO_start,FAO_end,realm_consistent,FAO_consisent
88,Reef manta ray,743,142780,142780,F,300,DW,-0.579967,130.542233,Histograms,21/01/2015,17/05/2015,100,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
88,Reef manta ray,744,139338,139338,F,350,DW,-0.580209,130.541926,Time-series,1/7/2014,29/11/2014,152,transmitted,Yes,300,-0.64,130.4166,13,13,71,71,1,1
88,Reef manta ray,745,140902,140902,F,320,DW,-0.579967,130.542233,Archive,20/10/2014,18/12/2014,60,archival,Yes,10,NA,NA,13,NA,71,NA,1,1
89,Reef manta ray,746,140896,140896,F,340,DW,2.097917,118.399683,Histograms,7/5/2015,5/7/2015,60,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
89,Reef manta ray,747,140907,140907,M,200,DW,2.097917,118.399683,Histograms,2/5/2015,24/07/2015,81,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
89,Reef manta ray,748,142777,142777,U,190,DW,2.097917,118.399683,Histograms,7/5/2015,2/8/2015,85,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
90,Oceanic manta ray,749,177767,177767,F,360,DW,-34.89555,173.714933,Archive,6/3/2019,11/5/2019,67,archival,Yes,10,-18.4467,-178.414,28,17,81,71,0,0
91,Whale shark,750,144881,144881,M,420,TL,-3.242467,134.99295,Archive,29/10/2015,24/10/2016,362,archival,Yes,10,NA,NA,13,NA,71,NA,1,1
91,Whale shark,751,144883,144883,M,506,TL,-3.210767,134.94755,Archive,8/6/2015,30/07/2017,784,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
91,Whale shark,752,144885,144885,M,572,TL,-3.210767,134.94755,Archive,17/02/2016,20/05/2016,94,archival,Yes,10,NA,NA,13,NA,71,NA,1,1
91,Whale shark,753,144886,144886,M,720,TL,-3.210333,134.960267,Archive,10/6/2015,23/10/2016,502,archival,Yes,10,NA,NA,13,NA,71,NA,1,1
91,Whale shark,754,153664,153664,M,663,TL,-3.224917,135.017533,Archive,29/10/2015,24/10/2016,362,archival,Yes,10,NA,NA,13,NA,71,NA,1,1
91,Whale shark,755,153665,153665,M,526,TL,-3.242467,134.99295,Archive,29/10/2015,18/05/2016,203,archival,Yes,10,NA,NA,13,NA,71,NA,1,1
91,Whale shark,756,153666,153666,M,471,TL,-3.242467,134.99295,Archive,5/11/2015,17/02/2016,105,archival,Yes,10,NA,NA,13,NA,71,NA,1,1
91,Whale shark,757,158581,158581,M,580,TL,-3.205983,134.946667,Archive,17/02/2016,30/05/2016,104,archival,Yes,10,NA,NA,13,NA,71,NA,1,1
91,Whale shark,758,158582,158582,M,597,TL,-3.1918,134.90815,Archive,21/02/2016,20/05/2016,90,archival,Yes,10,NA,NA,13,NA,71,NA,1,1
91,Whale shark,759,158584,158584,M,401,TL,-3.262167,135.031967,Archive,30/05/2016,24/10/2016,148,archival,Yes,10,NA,NA,13,NA,71,NA,1,1
91,Whale shark,760,158585,158585,M,751,TL,-3.212233,134.922183,Archive,25/10/2016,27/07/2017,276,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
91,Whale shark,761,158694,158694,M,509,TL,-3.201583,134.903083,Archive,26/10/2016,1/8/2017,280,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
91,Whale shark,762,158696,158696,M,575,TL,-3.2246,134.911533,Archive,29/07/2017,6/12/2017,131,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
91,Whale shark,763,165905.1,165905.1,M,437,TL,-3.1805,134.944167,Archive,28/07/2017,18/08/2018,387,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
91,Whale shark,764,165905.2,165905.2,M,443,TL,-3.236183,134.998783,Archive,23/10/2018,8/6/2019,229,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
91,Whale shark,765,168179,168179,M,417,TL,-3.201417,134.90125,Archive,17/04/2017,1/8/2017,107,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
91,Whale shark,766,168372,168372,M,658,TL,-3.208033,134.94795,Archive,29/07/2017,17/04/2018,263,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
91,Whale shark,767,168373,168373,M,665,TL,-3.208033,134.94795,Archive,3/8/2017,17/08/2018,380,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
91,Whale shark,768,173194,173194,M,582,TL,-3.178767,134.900117,Archive,1/5/2018,25/10/2019,543,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
91,Whale shark,769,173195,173195,M,560,TL,-3.262767,135.0286,Archive,13/10/2018,24/09/2019,347,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
91,Whale shark,770,140920,14A0573,NA,NA,NA,-3.28,135,Histograms,31/10/2014,29/12/2014,60,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
91,Whale shark,771,144884,14A1020,NA,450,TL,-3.21,134.9,Histograms,10/6/2015,4/8/2016,91,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
91,Whale shark,772,151097,14A1023,NA,300,TL,-3.24,134.99,Histograms,29/10/2015,12/6/2017,131,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
91,Whale shark,773,158579,15A0720,NA,593,TL,-3.3,135.9,Histograms,23/05/2016,12/9/2016,34,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
91,Whale shark,774,158583,15A0819,NA,360,TL,-3.19,134.9,Histograms,22/02/2016,9/4/2016,19,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
91,Whale shark,775,158695,15A0824,NA,564,TL,-3.2,134.9,Histograms,2/11/2016,30/06/2017,96,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
91,Whale shark,776,165321,16A0418,NA,483,TL,-3.2,134.9,Histograms,16/04/2017,23/09/2019,240,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
91,Whale shark,777,168180,15A0826,NA,495,TL,-3.1,134.91,Histograms,23/04/2017,29/06/2018,142,transmitted,No,NA,NA,NA,13,NA,71,NA,1,1
92,Whale shark,778,177029,177029,M,535,TL,-8.533917,117.79235,Archive,12/12/2018,30/01/2020,415,archival,Yes,5,NA,NA,13,NA,57,NA,1,1
93,Whale shark,779,165317,165317,M,587,TL,-3.697933,133.874417,Archive,9/12/2016,8/3/2018,455,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
93,Whale shark,780,165319,165319,M,671,TL,-3.785467,133.905067,Archive,6/2/2017,19/07/2017,164,archival,Yes,5,NA,NA,13,NA,71,NA,1,1
94,Oceanic whitetip shark,781,89407,89407,F,135,TL,-0.995,-30.88,Histograms,29/01/2010,29/03/2010,48,transmitted,No,NA,-1.914,-34.637,21,21,41,41,1,1
94,Oceanic whitetip shark,782,89408,89408,M,152,TL,0.158,-29.777,Histograms,5/2/2010,5/5/2010,79,transmitted,No,NA,-0.218,-38.255,21,21,34,41,1,0
94,Oceanic whitetip shark,783,92773,92773,M,167,TL,-0.139,-34.218,Archive,16/01/2011,9/7/2011,175,archival,Yes,10,-3.802,-32.466,21,21,41,41,1,1
94,Oceanic whitetip shark,784,104675,104675,F,197,TL,-3.589,-34.918,Time-series,8/12/2011,24/04/2012,107,transmitted,Yes,300,-18.754,-35.771,21,21,41,41,1,1
94,Oceanic whitetip shark,785,104677,104677,F,180,TL,-0.501,-37.354,Time-series,1/3/2012,12/6/2012,102,transmitted,Yes,300,3.215,-41.015,21,21,41,41,1,1
94,Oceanic whitetip shark,786,104676,104676,F,134,TL,-0.736,-37.534,Time-series,2/3/2012,10/6/2012,100,transmitted,Yes,300,-0.598,-36.235,21,21,41,41,1,1
94,Oceanic whitetip shark,787,104673,104673,F,161,TL,-0.435,-37.629,Time-series,4/3/2012,8/6/2012,60,transmitted,Yes,300,1.306,-35.345,21,21,41,41,1,1
94,Oceanic whitetip shark,788,92751,92751,F,100,TL,-2.403,-37.983,Histograms,5/3/2012,20/05/2012,59,transmitted,No,NA,4.492,-32.624,21,21,41,41,1,1
95,Longfin mako shark,789,85750,85750,M,201,CPL,28.40115,-85.8359,Histograms,28/04/2012,26/07/2012,82,transmitted,No,NA,37.464,-72.351,11,11,31,21,1,0
95,Longfin mako shark,790,146291,146291,M,190,CPL,23.25630556,-81.98494444,Time-series,14/02/2015,15/07/2015,131,transmitted,Yes,600,37.211,-73.513,11,11,31,21,1,0
96,Bluntnose sixgill shark,791,132059,132059,M,297,TL,21.49406,-157.7392,Archive,26/03/2018,13/10/2018,202,archival,Yes,5,21.3783,-157.4774,9,9,77,77,1,1
96,Bluntnose sixgill shark,792,62942,62942,F,320,TL,21.49406,-157.7392,Archive,26/03/2018,13/10/2018,202,archival,Yes,15,21.5079,-157.7299,9,9,77,77,1,1
97,White shark,793,20994a,20994a,M,265,TL,-34.69325,19.401694,Archive,10/8/2002,22/10/2002,74,archival,Yes,NA,NA,NA,27,NA,47,NA,1,1
97,White shark,794,20996,20996,M,290,TL,-34.118083,22.125067,Time-at-depth,20/08/2002,30/08/2002,11,transmitted,No,NA,-31.539,29.831,27,27,47,47,1,1
97,White shark,795,20998,20998,U,215,TL,-34.678667,19.398889,Time-at-depth,19/04/2003,11/12/2003,30,transmitted,No,NA,-35.889,27.079,27,27,47,47,1,1
97,White shark,796,21763,21763,M,375,TL,-34.678667,19.398889,Archive,14/04/2003,4/8/2003,113,archival,Yes,60,NA,NA,27,NA,47,NA,1,1
97,White shark,797,20994b,20994b,F,320,TL,-34.680528,19.397583,Time-at-depth,15/04/2003,24/07/2003,68,transmitted,No,NA,-28.996,31.926,27,27,47,51,1,0
97,White shark,798,21080,21080,U,245,TL,-34.7236,20.11105,Time-at-depth,20/04/2003,24/10/2003,21,transmitted,No,NA,-34.065,22.222,27,27,47,47,1,1
97,White shark,799,22656,22656,M,310,TL,-34.679972,19.397194,Time-at-depth,21/04/2003,27/07/2003,24,transmitted,No,NA,-34.772,20.882,27,27,47,47,1,1
97,White shark,800,21374,21374,U,330,TL,-34.13016,22.12866,Archive,31/05/2003,3/7/2003,34,archival,Yes,60,NA,NA,27,NA,47,NA,1,1
97,White shark,801,23079,23079,U,270,TL,-34.13016,22.12866,Archive,29/05/2003,17/11/2003,173,archival,Yes,60,-34.264,21.9157,27,27,47,47,1,1
97,White shark,802,22709,22709,M,270,TL,-34.639,19.41708,Time-at-depth,11/11/2003,13/02/2004,23,transmitted,No,NA,-28.963,32.044,27,27,47,51,1,0
97,White shark,803,22707,22707,M,300,TL,-34.639,19.41708,Time-at-depth,5/11/2003,30/01/2004,82,transmitted,No,NA,-29.191,31.874,27,27,47,51,1,0
97,White shark,804,22710,22710,F,380,TL,-34.63953,19.42625,Time-at-depth,6/11/2003,27/02/2004,110,transmitted,No,NA,-22.018,113.887,27,16,47,57,0,0
97,White shark,805,22871,22871,M,265,TL,-34.63953,19.42625,Time-at-depth,13/11/2003,25/11/2003,10,transmitted,No,NA,-34.667,19.522,27,27,47,47,1,1
97,White shark,806,22874,22874,F,390,TL,-34.63961,19.42541,Archive,8/11/2003,12/3/2004,126,archival,Yes,60,NA,NA,27,NA,47,NA,1,1
97,White shark,807,23078,23078,F,420,TL,-34.64271,19.42923,Time-at-depth,29/11/2003,5/3/2004,12,transmitted,No,NA,-33.947,26.714,27,27,47,47,1,1
97,White shark,808,23402,23402,F,400,TL,-34.64271,19.42923,Archive,13/11/2003,13/02/2004,93,archival,Yes,30,-34.779,19.778,27,27,47,47,1,1
98,Porbeagle shark,809,68294,06A0573,F,187,FL,-43.2999,164.3951,Histograms,19/06/2009,30/08/2009,70,transmitted,No,NA,-35.97082213,166.5248109,28,28,81,81,1,1
98,Porbeagle shark,810,79701,07A0582 ,F,102,FL,-35.46880163,168.0447207,Histograms,29/05/2008,15/01/2009,126,transmitted,No,NA,-49.34727696,158.9414396,28,28,81,81,1,1
98,Porbeagle shark,811,79702,07A0583 ,F,119,FL,-39.74102503,166.6457964,Archive,24/05/2008,21/09/2008,121,archival,Yes,2,-38.22592014,167.5248948,28,28,81,81,1,1
98,Porbeagle shark,812,79703,07A0585 ,F,193,FL,-43.8169,166.1831,Archive,24/05/2008,19/11/2008,180,archival,Yes,2,-37.12139973,174.177742,28,28,81,81,1,1
98,Porbeagle shark,813,79704,07A0586,F,178,FL,-43.6499,165.7501,Histograms,13/06/2009,5/4/2010,163,transmitted,No,NA,-48.38044058,169.7212141,28,28,81,81,1,1
98,Porbeagle shark,814,82922,07A0980,M,160,FL,-36.5732,178.2121,Histograms,13/07/2008,26/01/2009,121,transmitted,No,NA,-36.77985613,-179.0968699,28,28,81,81,1,1
98,Porbeagle shark,815,82923,07A0981,F,127,FL,-34.3827,175.3951,Histograms,22/07/2008,18/03/2009,185,transmitted,No,NA,-43.96248073,176.7994514,28,28,81,81,1,1
98,Porbeagle shark,816,88232,08A0774,M,140,FL,-34.95003136,179.277858,Histograms,12/8/2009,3/6/2010,134,transmitted,No,NA,-46.83208959,-134.4591796,28,30,81,81,0,1
98,Porbeagle shark,817,88233,08A0775,U,160,FL,-34.05041604,178.8218482,Histograms,9/8/2009,2/6/2010,139,transmitted,No,NA,-42.78875008,-178.7394737,28,28,81,81,1,1
98,Porbeagle shark,818,79702_2,07A0583 ,M,178,FL,-44.2499,165.7801,Archive,3/6/2010,1/9/2010,91,archival,Yes,60,-46.88663219,166.3661491,28,28,81,81,1,1
99,White shark,819,33219,09A0505,F,360,TL,-46.53599325,168.1970142,Histograms,22/03/2012,13/08/2012,140,transmitted,No,NA,-50.94009998,166.605,28,28,81,81,1,1
99,White shark,820,33222,09A0506,M,300,TL,-46.83,168.22,Histograms,28/03/2012,13/06/2012,61,transmitted,No,NA,-31.31,170.25,28,28,81,81,1,1
99,White shark,821,33224,09A0507,F,300,TL,-46.21374645,166.5040486,Histograms,22/03/2010,16/08/2010,100,transmitted,No,NA,-22.65581329,153.1761773,28,16,81,71,0,0
99,White shark,822,55688,10P0158,F,440,TL,-46.53669003,167.8020105,Histograms,24/03/2011,25/11/2011,209,transmitted,No,NA,-20.72269564,157.7335978,28,16,81,71,0,0
99,White shark,823,57033,04P0662,F,420,TL,-44.2239,-175.9859,Histograms,8/4/2005,5/7/2005,76,transmitted,No,NA,-35.3537643,-172.0362452,28,17,81,81,0,1
99,White shark,824,57035,04P0664,F,400,TL,-44.2239,-175.9859,Archive,9/4/2008,5/9/2008,150,archival,Yes,60,-22.73988134,167.1495831,28,16,81,71,0,0
99,White shark,825,57036,04P0665,M,320,TL,-44.2239,-175.9859,Histograms,11/4/2005,13/09/2005,89,transmitted,No,NA,-21.1934551,169.6325834,28,16,81,71,0,0
99,White shark,826,64031,05P0267,F,350,TL,-44.2315,-175.9919,Archive,15/04/2009,8/1/2010,269,archival,Yes,60,-44.14694366,-176.163151,28,28,81,81,1,1
99,White shark,827,64032,05P0268,F,250,TL,-43.94,183.63,Histograms,3/5/2008,15/09/2008,7,transmitted,No,NA,-40.11,174.65,28,28,NA,81,1,1
99,White shark,828,64033,05P0269,M,350,TL,-38.13888378,163.8211069,Histograms,14/04/2008,8/8/2008,15,transmitted,No,NA,-31.86133785,154.8912911,28,16,81,81,0,1
99,White shark,829,64036,,F,440,TL,-46.40202091,167.5230544,Time-series,18/03/2007,17/12/2007,207,transmitted,Yes,3600,-22.60991637,152.4821946,28,16,81,71,0,0
99,White shark,830,64037,,F,300,TL,-43.9432,-176.3749,Time-series,18/04/2008,23/07/2008,12,transmitted,Yes,3600,-32.4898483,-176.2099368,28,28,81,81,1,1
99,White shark,831,78468,07A0515,M,400,TL,-44.2315,-175.9919,Archive,14/04/2008,2/11/2008,203,archival,Yes,2,-21.64857378,-175.1859647,28,17,81,71,0,0
99,White shark,832,78469,07A0518,F,450,TL,-43.9422,-176.3739,Histograms,19/04/2008,10/10/2008,119,transmitted,No,NA,-22.62100498,-175.6762275,28,17,81,71,0,0
99,White shark,833,78470,07A0519,M,450,TL,-44.2315,-175.9919,Histograms,15/04/2008,26/08/2008,111,transmitted,No,NA,-22.00094789,-175.6338665,28,17,81,71,0,0
99,White shark,834,78471,07A0522,F,400,TL,-46.9119,168.2571,Archive,23/03/2009,24/10/2009,216,archival,Yes,60,-45.16611862,166.6192848,28,28,81,81,1,1
99,White shark,835,78472,07A0525,M,400,TL,-46.8324,168.2281,Histograms,2/4/2009,24/08/2009,125,transmitted,No,NA,-21.25035825,158.532945,28,16,81,71,0,0
99,White shark,836,78473,07A0527,M,280,TL,-46.9099,168.2601,Time-at-depth,5/4/2009,19/12/2009,67,transmitted,No,NA,-29.83375196,170.3357539,28,28,81,81,1,1
99,White shark,837,78474,07A0528,F,380,TL,-46.9116,168.2571,Histograms,26/03/2009,2/7/2009,92,transmitted,No,NA,-39.55829939,178.5254725,28,28,81,81,1,1
99,White shark,838,78475,07A0530,F,330,TL,-46.9116,168.2571,Histograms,28/03/2009,30/09/2009,97,transmitted,No,NA,-18.82392439,162.5803432,28,16,81,71,0,0
99,White shark,839,78476,07A0532,M,290,TL,-39.30532042,172.8632645,Histograms,31/03/2009,7/8/2009,115,transmitted,No,NA,-22.26686727,167.1970631,28,16,81,71,0,0
99,White shark,840,88234,08A0776,M,480,TL,-46.37426294,168.1675416,Histograms,25/03/2009,11/7/2009,107,transmitted,No,NA,-27.81501535,154.0174766,28,16,81,71,0,0
99,White shark,841,88235,08A0777,F,400,TL,-46.9119,168.2571,Histograms,25/03/2009,17/12/2009,115,transmitted,No,NA,-22.0892024,158.4051113,28,16,81,71,0,0
99,White shark,842,33215_2,09A0498,M,350,TL,-46.83,168.23,Histograms,27/03/2012,29/09/2012,118,transmitted,No,NA,-23.01,158.87,28,16,81,71,0,0
99,White shark,843,33216_2,09A0499,M,400,TL,-46.8364,168.2251,Archive,22/03/2011,11/5/2011,51,archival,Yes,60,-46.58615105,168.7251002,28,28,81,81,1,1
99,White shark,844,33213,09A0497,M,380,TL,-46.51060733,167.5516128,Archive,21/03/2010,17/03/2011,362,archival,Yes,60,-46.61355071,167.9459605,28,28,81,81,1,1
99,White shark,845,33216,09A0499,M,280,TL,-46.26336029,167.5609218,Archive,20/03/2010,22/09/2010,187,archival,Yes,60,-21.76701955,166.6922495,28,16,81,71,0,0
99,White shark,846,33217,09A0500,F,450,TL,-46.91,168.26,Histograms,20/03/2010,30/07/2010,123,transmitted,No,NA,-49,167.76,28,28,81,81,1,1
100,White shark,847,178737,178737,F,388,TL,32.00025,-80.59472,Time-series,4/3/2019,26/09/2019,34,transmitted,Yes,600,43.7233,-64.7877,11,18,31,21,0,0
100,White shark,848,178736,178736,F,379,TL,32.05578,-80.41722,Time-series,22/02/2019,12/11/2019,150,transmitted,Yes,600,27.2515,-84.5082,11,11,31,31,1,1
101,Arctic skate,849,100147,19C0435,F,62,TL,65.659,-65.851,Time-series,18/08/2010,26/10/2010,69,transmitted,Yes,150,65.651,-66.504,8,8,21,21,1,1
101,Arctic skate,850,100149,19C045F,F,64,TL,65.659,-65.851,Time-series,17/08/2010,7/9/2010,14,transmitted,Yes,150,NA,NA,8,NA,21,NA,1,1
101,Arctic skate,851,50844,64E84C7,M,69,TL,65.645,-65.868,Time-series,10/8/2011,9/9/2011,31,transmitted,Yes,75,65.58,-65.72,8,8,21,21,1,1
101,Arctic skate,852,50846,64E84E1,F,72,TL,65.81,-66.115,Time-series,13/08/2011,23/09/2011,42,transmitted,Yes,75,65.531,-65.689,8,8,21,21,1,1
101,Arctic skate,853,100151,19C0479,M,66,TL,65.645,-65.862,Time-series,10/8/2011,20/09/2011,42,transmitted,Yes,75,NA,NA,8,NA,21,NA,1,1
16,Tiger shark,854,181744,393894,M,300,TL,25.0577,-77.2246,Time-series,21/05/2019,20/05/2020,215,transmitted,Yes,600,37.7393,-69.252,11,18,31,21,0,0
102,Starry smooth-hound shark,855,13690,13690,F,106,TL,51.7592,1.2075,Time-series,27/07/2018,23/10/2018,89,,Yes,30,50.3126,-2.3802,3,3,27,27,1,1
102,Starry smooth-hound shark,856,13693,13693,M,80,TL,52.5988,1.8475,Time-series,16/08/2017,24/11/2017,101,,Yes,60,52.2257,2.2079,3,3,27,27,1,1
102,Starry smooth-hound shark,857,13717,13717,M,86,TL,52.5988,1.8475,Time-series,16/08/2017,7/3/2018,204,,Yes,60,49.8925,-2.09214,3,3,27,27,1,1
102,Starry smooth-hound shark,858,13733,13733,F,84,TL,51.7867,1.2386,Time-series,29/09/2018,16/05/2019,230,,Yes,30,51.497,0.9774,3,3,27,27,1,1
102,Starry smooth-hound shark,859,13743,13743,M,84,TL,50.9078,-1.1414,Time-series,7/7/2018,18/09/2018,74,,Yes,30,50.5647,-1.0717,3,3,27,27,1,1
102,Starry smooth-hound shark,860,13745,13745,F,84,TL,50.728,-0.8372,Time-series,4/7/2018,15/01/2019,196,,Yes,30,49.8573,-2.3075,3,3,27,27,1,1
102,Starry smooth-hound shark,861,13754,13754,M,84,TL,51.7186,1.3072,Time-series,30/09/2018,17/10/2018,18,,Yes,30,50.63126882,-1.815740549,3,3,27,27,1,1
103,Big skate,862,108023,108023,F,145,TL,60.61943333,-146.4037833,Histograms,5/7/2011,22/05/2012,204,transmitted,No,NA,60.69200134,-146.1730042,7,7,67,67,1,1
103,Big skate,863,108025,108025,M,124,TL,60.5595,-146.5758333,Histograms,9/7/2011,14/05/2012,223,transmitted,No,NA,59.32699966,-149.3000031,7,7,67,67,1,1
103,Big skate,864,108026,108026,F,164,TL,60.5755,-146.3595,Archive,9/7/2011,16/06/2012,344,archival,Yes,60,60.52700043,-146.3029938,7,7,67,67,1,1
103,Big skate,865,108028,108028,F,110,TL,60.73473333,-146.1065,Histograms,14/07/2011,12/10/2011,91,transmitted,No,NA,60.152,-147.791,7,7,67,67,1,1
103,Big skate,866,108026.2,108026.2,F,177,TL,56.1866667,-155.988333,Time-series,26/08/2013,10/5/2014,88,transmitted,Yes,600,54.775,-159.589,7,7,67,67,1,1
104,White shark,867,34347,34347,M,341,TL,44.22783,-64.28468,Archive,24/09/2018,9/11/2018,47,archival,Yes,15,44.67,-63.22,18,18,21,21,1,1
104,White shark,868,34348,34348,F,286,TL,44.22783,-64.28468,Archive,8/10/2018,21/09/2019,349,archival,Yes,15,45.815,-61.874,18,18,21,21,1,1
105,Porbeagle shark,869,49427,49427,F,146,TL,51.4433,-5.8083,Time-series,17/08/2011,17/02/2012,164,transmitted,Yes,variable,46.5857,-7.2573,3,18,27,27,0,1
105,Porbeagle shark,870,49430,49430,F,195,TL,55.3258,-7.4647,Time-series,29/06/2011,10/8/2011,40,transmitted,Yes,variable,55.404,-8.073,3,3,27,27,1,1
105,Porbeagle shark,871,49431,49431,M,136,TL,51.4,-5.5,Time-series,17/08/2011,12/2/2012,119,transmitted,Yes,variable,48.4033,-7.1566,3,3,27,27,1,1
105,Porbeagle shark,872,49432,49432,M,152,TL,55.5,-7.2,Time-series,23/07/2011,23/01/2012,176,transmitted,Yes,variable,42.9824,-39.8359,3,18,27,27,0,1
105,Porbeagle shark,873,49651,49651,M,135,TL,51.3556,-5,Time-series,16/08/2011,16/04/2012,142,transmitted,Yes,variable,44.4647,-6.2682,3,18,27,27,0,1
105,Porbeagle shark,874,49668,49668,M,122,TL,55.4833,-7.8,Time-series,9/10/2012,8/6/2013,157,transmitted,Yes,variable,46.981,-7.033,3,18,27,27,0,1
105,Porbeagle shark,875,49673,49673,F,210,TL,54.5,0.5,Time-series,20/07/2010,10/9/2010,52,transmitted,Yes,variable,54.993,-0.537,3,3,27,27,1,1
105,Porbeagle shark,876,49749,49749,F,157,TL,55.2,-7.46,Time-series,23/07/2011,16/10/2011,83,transmitted,Yes,variable,57.93,-0.65,3,3,27,27,1,1
105,Porbeagle shark,877,49755,49755,M,129,TL,47.7983,-8.7278,Time-series,22/06/2011,20/10/2011,111,transmitted,Yes,variable,49.2852,-7.2919,18,3,27,27,0,1
105,Porbeagle shark,878,49759,49759,F,167,TL,46.7806,-5.2853,Time-series,19/06/2011,19/10/2011,112,transmitted,Yes,variable,44.765,-6.036,18,18,27,27,1,1
105,Porbeagle shark,879,49832,49832,F,143,TL,55.3,-7.6,Time-series,23/07/2011,22/11/2011,76,transmitted,Yes,variable,55.495,-7.839,3,3,27,27,1,1
105,Porbeagle shark,880,49833,49833,F,195,TL,50.1425,-7.453,Time-series,1/10/2010,5/12/2010,64,transmitted,Yes,variable,43.642,-1.894,3,18,27,27,0,1
105,Porbeagle shark,881,49959,49959,M,158,TL,51.5,-5.8,Time-series,17/08/2011,15/04/2012,181,transmitted,Yes,variable,48.236,-8.242,3,18,27,27,0,1
105,Porbeagle shark,882,49967,49967,F,130,TL,51.4142,-5.7719,Time-series,16/08/2011,14/06/2012,175,transmitted,Yes,variable,50.3826,-7.0292,3,3,27,27,1,1
105,Porbeagle shark,883,50093,50093,F,181,TL,55.3,-7.5,Time-series,23/07/2011,11/1/2012,143,transmitted,Yes,variable,37.862,-10.733,3,18,27,27,0,1
105,Porbeagle shark,884,49699_2,49699_2,M,210,TL,49.57166667,-7.593333333,Time-series,24/09/2015,23/06/2016,202,transmitted,Yes,variable,49.873,-9.445,3,3,27,27,1,1
105,Porbeagle shark,885,50093_2,50093_2,M,182,TL,50.2962,-7.049,Time-series,3/10/2010,3/1/2012,458,transmitted,Yes,variable,51.9,-10.4,3,3,27,27,1,1
106,Blue shark,886,160424_2016_141255,Shark1,M,277,TL,41.40433333,-69.29866667,Time-series,27/08/2016,22/02/2017,164,transmitted,Yes,150,35.231,-73.867,11,11,21,21,1,1
106,Blue shark,887,160424_2016_133017,Shark2,M,270,TL,41.5205,-69.4275,Time-series,28/08/2016,23/02/2017,170,transmitted,Yes,150,39.9877,-56.1374,11,18,21,21,0,1
106,Blue shark,888,160424_2016_141258,Shark3,M,262,TL,41.53666667,-69.41883333,Time-series,29/08/2016,20/02/2017,141,transmitted,Yes,150,34.2385,-74.2845,11,11,21,31,1,0
106,Blue shark,889,160424_2016_106754,Shark4,M,244,TL,41.46666667,-69.33333333,Time-series,18/10/2016,5/4/2017,164,transmitted,Yes,150,21.235,-46.8302,11,21,21,31,0,0
106,Blue shark,890,160424_2016_133016,Shark5,M,230,TL,41.487,-69.326,Time-series,25/08/2016,20/02/2017,139,transmitted,Yes,150,42.6759,-54.594,11,18,21,21,0,1
106,Blue shark,891,160424_2015_141259,Shark6,M,254,TL,41.32126667,-69.27583333,Time-series,13/10/2015,8/4/2016,170,transmitted,Yes,150,40.2514,-36.0612,11,18,21,27,0,0
106,Blue shark,892,160424_2016_133021,Shark7,M,220.5,TL,41.53533333,-69.4195,Time-series,28/08/2016,25/12/2016,115,transmitted,Yes,150,41.7365,-53.4836,11,18,21,21,0,1
106,Blue shark,893,160424_2016_141247,Shark8,M,248,TL,41.487,-69.326,Time-series,25/08/2016,1/10/2016,38,transmitted,Yes,150,42.5346,-52.2537,11,18,21,21,0,1
106,Blue shark,894,160424_2016_154096,Shark9,M,241,TL,41.09456667,-69.38033333,Time-series,27/08/2016,12/9/2016,17,transmitted,Yes,150,40.65,-66.993,11,11,21,21,1,1
106,Blue shark,895,160424_2016_133018,Shark10,M,254,TL,41.75,-69.83333333,Time-series,11/9/2016,27/12/2016,106,transmitted,Yes,150,11.1398,-54.963,11,11,21,31,1,0
106,Blue shark,896,160424_2015_141256,Shark11,M,267,TL,41.575,-69.42263333,Time-series,13/10/2015,23/02/2016,134,transmitted,Yes,150,26.6798,-69.0147,11,21,21,31,0,0
106,Blue shark,897,160424_2015_141254,Shark12,M,274,TL,41.59716667,-69.44483333,Time-series,21/10/2015,29/01/2016,101,transmitted,Yes,150,38.5886,-54.8739,11,18,21,21,0,1
